,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,講義,名詞,サ変接続,*,*,講義,36
1,0,終了,名詞,サ変接続,*,*,終了,36
5,0,学生,名詞,一般,*,*,学生,38
7,0,次,名詞,一般,*,*,次,38
9,0,能力,名詞,一般,*,*,能力,38
11,0,身,名詞,一般,*,*,身,38
13,0,つける,動詞,自立,*,*,つける,31
18,0,放射線,名詞,一般,*,*,放射線,38
20,0,種類,名詞,一般,*,*,種類,38
22,0,性質,名詞,一般,*,*,性質,38
24,0,発生,名詞,サ変接続,*,*,発生,36
25,0,機構,名詞,一般,*,*,機構,38
27,0,説明,名詞,サ変接続,*,*,説明,36
28,0,できる,動詞,自立,*,*,できる,31
32,0,放射線,名詞,一般,*,*,放射線,38
34,0,量,名詞,一般,*,*,量,38
36,0,単位,名詞,一般,*,*,単位,38
38,0,説明,名詞,サ変接続,*,*,説明,36
39,0,できる,動詞,自立,*,*,できる,31
43,0,自然放射線,名詞,固有名詞,一般,*,自然放射線,41
44,0,被ばく,名詞,サ変接続,*,*,被ばく,36
46,0,源,名詞,一般,*,*,源,38
48,0,量,名詞,一般,*,*,量,38
50,0,説明,名詞,サ変接続,*,*,説明,36
51,0,できる,動詞,自立,*,*,できる,31
55,0,放射線量,名詞,固有名詞,一般,*,放射線量,41
57,0,生物,名詞,一般,*,*,生物,38
58,0,影響,名詞,サ変接続,*,*,影響,36
61,0,関係,名詞,サ変接続,*,*,関係,36
63,0,説明,名詞,サ変接続,*,*,説明,36
64,0,できる,動詞,自立,*,*,できる,31
68,0,放射線,名詞,一般,*,*,放射線,38
73,0,医療,名詞,一般,*,*,医療,38
74,0,分野,名詞,一般,*,*,分野,38
76,0,応用,名詞,サ変接続,*,*,応用,36
82,0,説明,名詞,サ変接続,*,*,説明,36
83,0,できる,動詞,自立,*,*,できる,31
87,0,放射線,名詞,一般,*,*,放射線,38
89,0,安全,名詞,形容動詞語幹,*,*,安全,40
90,0,利用,名詞,サ変接続,*,*,利用,36
92,0,ため,名詞,非自立,副詞可能,*,ため,66
94,0,原則,名詞,一般,*,*,原則,38
96,0,説明,名詞,サ変接続,*,*,説明,36
97,0,できる,動詞,自立,*,*,できる,31
99,0,講義,名詞,サ変接続,*,*,講義,36
100,0,終了,名詞,サ変接続,*,*,終了,36
104,0,学生,名詞,一般,*,*,学生,38
106,0,次,名詞,一般,*,*,次,38
108,0,能力,名詞,一般,*,*,能力,38
110,0,身,名詞,一般,*,*,身,38
112,0,つける,動詞,自立,*,*,つける,31
117,0,放射線,名詞,一般,*,*,放射線,38
119,0,種類,名詞,一般,*,*,種類,38
121,0,性質,名詞,一般,*,*,性質,38
123,0,発生,名詞,サ変接続,*,*,発生,36
124,0,機構,名詞,一般,*,*,機構,38
126,0,説明,名詞,サ変接続,*,*,説明,36
127,0,できる,動詞,自立,*,*,できる,31
131,0,放射線,名詞,一般,*,*,放射線,38
133,0,量,名詞,一般,*,*,量,38
135,0,単位,名詞,一般,*,*,単位,38
137,0,説明,名詞,サ変接続,*,*,説明,36
138,0,できる,動詞,自立,*,*,できる,31
142,0,自然放射線,名詞,固有名詞,一般,*,自然放射線,41
143,0,被ばく,名詞,サ変接続,*,*,被ばく,36
145,0,源,名詞,一般,*,*,源,38
147,0,量,名詞,一般,*,*,量,38
149,0,説明,名詞,サ変接続,*,*,説明,36
150,0,できる,動詞,自立,*,*,できる,31
154,0,放射線量,名詞,固有名詞,一般,*,放射線量,41
156,0,生物,名詞,一般,*,*,生物,38
157,0,影響,名詞,サ変接続,*,*,影響,36
160,0,関係,名詞,サ変接続,*,*,関係,36
162,0,説明,名詞,サ変接続,*,*,説明,36
163,0,できる,動詞,自立,*,*,できる,31
167,0,放射線,名詞,一般,*,*,放射線,38
172,0,医療,名詞,一般,*,*,医療,38
173,0,分野,名詞,一般,*,*,分野,38
175,0,応用,名詞,サ変接続,*,*,応用,36
181,0,説明,名詞,サ変接続,*,*,説明,36
182,0,できる,動詞,自立,*,*,できる,31
186,0,放射線,名詞,一般,*,*,放射線,38
188,0,安全,名詞,形容動詞語幹,*,*,安全,40
189,0,利用,名詞,サ変接続,*,*,利用,36
191,0,ため,名詞,非自立,副詞可能,*,ため,66
193,0,原則,名詞,一般,*,*,原則,38
